stage,corner,temp_c,vcm_out_v,ok,problems,fail_reason,c_in_ff,c_in_lo_ff,cgg_ff,cgs_ff,cgd_ff,cgb_ff,analytic_ff,a_load,g_in_s,gm,id_a,vgs,vds,vdsat,v_src_dc,v_out_dc,runtime_s
slicer_min,tt,125.0,1.6,True,,,6.263209425803939,6.263695421338165,3.226597,-2.4905299999999997,0.009334834,-0.745406,6.285596709295343,1.0931374897404231,6.2507763e-07,0.001514973,0.0005000001,1.177219,0.9772191,0.2630767,0.4227809,1.4,0.6012433000000783
slicer_min,ss,0.0,1.2,True,,,6.930511902974085,6.931140628661274,3.625655,-2.7769,0.0004958899999999999,-0.849252,6.990854773355879,1.3781169541815335,7.5493993e-07,0.001854178,0.0005,1.174284,1.374281,0.2134764,0.02571564,1.399997,0.6142013000001043
slicer_min,ss,0.0,1.4,True,,,6.901806169945026,6.902423041772055,3.6166219999999996,-2.7690200000000003,0.0027616480000000002,-0.850361,6.97253262600306,1.3611511305897162,7.45064616e-07,0.001840837,0.0005,1.210564,1.210563,0.2173755,0.1894365,1.4,0.6048803999999564
slicer_min,ss,0.0,1.6,True,,,6.873659656456411,6.874263235662593,3.611222,-2.7693600000000003,0.004934607000000001,-0.8468,6.954097377319965,1.3408186937650448,7.3386204e-07,0.001824523,0.0005,1.244324,1.044324,0.2211365,0.3556764,1.4,0.5852789000000485
slicer_min,ss,27.0,1.2,True,,,6.8476919486739325,6.848307356275485,3.6121999999999996,-2.76898,0.0004971867000000001,-0.843712,6.906768956447039,1.307217016343102,7.37057584e-07,0.001753743,0.0005,1.177447,1.377444,0.2328433,0.02255294,1.399997,0.6046913000000131
slicer_min,ss,27.0,1.4,True,,,6.820269208204522,6.82087327124173,3.603481,-2.76139,0.0027319,-0.844823,6.8892927468400105,1.2910381445173174,7.27654296e-07,0.001740869,0.0005,1.21409,1.214089,0.236968,0.1859105,1.4,0.6176738999999998
slicer_min,ss,27.0,1.6,True,,,6.793615873659599,6.7942071533717785,3.598418,-2.76211,0.004854837,-0.841162,6.871839499572499,1.271672525054217,7.16958216e-07,0.001725277,0.0005,1.24826,1.04826,0.2409191,0.3517395,1.4,0.5851416999998946
slicer_min,ss,125.0,1.2,True,,,6.6046942579555985,6.605270322455219,3.56771,-2.74515,0.0005724365999999999,-0.823136,6.660481907523351,1.1044022885186795,6.84863574e-07,0.001469228,0.0005,1.187693,1.387692,0.2996785,0.01230681,1.399999,0.5910392000000684
slicer_min,ss,125.0,1.4,True,,,6.57897157239111,6.579537310918022,3.5597309999999998,-2.7379700000000002,0.002706902,-0.8244630000000001,6.643375063118543,1.0886312299783585,6.76274552e-07,0.001455389,0.0005,1.225513,1.225512,0.3044948,0.1744874,1.4,0.608303400000068
slicer_min,ss,125.0,1.6,True,,,6.554930390631375,6.555484440819265,3.5555499999999998,-2.73962,0.004650695000000001,-0.820582,6.626973394124816,1.070406720974223,6.66559316e-07,0.001439837,0.0005,1.261062,1.061062,0.309002,0.3389376,1.4,0.6262530999999854
slicer_min,ff,0.0,1.2,True,,,6.363601129877863,6.364063901522792,2.986252,-2.25318,0.007480647,-0.740556,6.306461337076527,1.4129960391405603,6.50604498e-07,0.002059939,0.0005,1.012044,1.212043,0.1483276,0.1879562,1.399999,0.5896058000000721
slicer_min,ff,0.0,1.4,True,,,6.314860526978555,6.315301984593506,2.99576,-2.2883,0.012672619999999999,-0.7201369999999999,6.282874807280875,1.3610374544016761,6.2872147e-07,0.002006862,0.0005,1.047357,1.047357,0.1526246,0.3526427,1.4,0.5632987000001322
slicer_min,ff,0.0,1.6,True,,,6.268370616890082,6.268790925996194,3.006602,-2.32416,0.017776649999999998,-0.700218,6.260048977856254,1.3093466964292484,6.06919508e-07,0.001954924,0.0005,1.082787,0.8827875,0.1570745,0.5172125,1.4,0.586239599999999
slicer_min,ff,27.0,1.2,True,,,6.282983434356262,6.283440132648564,2.969796,-2.24078,0.0076872220000000005,-0.7367,6.227624210052885,1.348167323460645,6.38296018e-07,0.00195332,0.0005,1.013234,1.213233,0.1621893,0.1867665,1.399999,0.6146810000000187
slicer_min,ff,27.0,1.4,True,,,6.237516101143351,6.2379523512085635,2.9797089999999997,-2.2764599999999997,0.012822789999999999,-0.71607,6.206354363687317,1.2987078556254772,6.17430794e-07,0.00190255,0.0005000001,1.04888,1.04888,0.166613,0.3511202,1.4,0.6100851000001057
slicer_min,ff,27.0,1.6,True,,,6.1943780450859744,6.194793910586076,2.991142,-2.31305,0.017838080000000003,-0.6959299999999999,6.185856767835842,1.249401759544697,5.96571754e-07,0.001852923,0.0005,1.084711,0.8847107,0.1711887,0.5152893,1.4,0.577470299999959
slicer_min,ff,125.0,1.2,True,,,6.060214846200727,6.060656494801609,2.92146,-2.20788,0.008439885000000001,-0.72202,6.010286043232854,1.1720218277518966,6.05505926e-07,0.001664494,0.0005,1.020112,1.220111,0.2086504,0.179888,1.399999,0.5976763999999548
slicer_min,ff,125.0,1.4,True,,,6.0192308695375285,6.019653750587521,2.93117,-2.2436599999999998,0.013434179999999999,-0.700948,5.991018263288092,1.126225911473586,5.86530838e-07,0.001615839,0.0005,1.056418,1.056418,0.2133073,0.3435822,1.4,0.6088054999997894
slicer_min,ff,125.0,1.6,True,,,5.980881798450182,5.981285670033771,2.943145,-2.2811,0.018172459999999998,-0.680219,5.972394784668878,1.0800551715489568,5.67356784e-07,0.001567951,0.0005,1.093206,0.8932057,0.2181014,0.5067942,1.4,0.5771895999998833
slicer_min,sf,0.0,1.2,True,,,6.218372346165672,6.218822869246182,2.820522,-2.14539,0.007420901999999999,-0.6825479999999999,6.12924456556357,1.4084187323774242,6.419174e-07,0.002051033,0.0005,0.9974409,1.19744,0.1477054,0.2025591,1.399999,0.5836381999999958
slicer_min,sf,0.0,1.4,True,,,6.170012734735336,6.170442796856361,2.829911,-2.17838,0.012300219999999999,-0.6638270000000001,6.105002806219864,1.3569010873353795,6.20625752e-07,0.001998355,0.0005000001,1.032251,1.032251,0.1519611,0.3677494,1.4,0.5979820000000018
slicer_min,sf,0.0,1.6,True,,,6.123508602561148,6.123918267384665,2.840449,-2.21195,0.01707638,-0.6455759999999999,6.081138753312925,1.3054530737133767,5.99312058e-07,0.001946705,0.0005,1.067226,0.8672257,0.1563717,0.5327743,1.4,0.6105417999999645
slicer_min,sf,27.0,1.2,True,,,6.138525138822172,6.13896981773317,2.804785,-2.13359,0.007608347,-0.6788080000000001,6.0517029850705875,1.3440964294065394,6.29840392e-07,0.001945279,0.0005,0.9986442,1.198643,0.1613367,0.2013558,1.399999,0.5862978000000112
slicer_min,sf,27.0,1.4,True,,,6.093217737228476,6.093642744588507,2.814577,-2.16712,0.01243399,-0.659891,6.029588469186298,1.2948639701927054,6.09488724e-07,0.001894639,0.0005000001,1.033783,1.033783,0.1657133,0.3662167,1.4,0.5787106999998741
slicer_min,sf,27.0,1.6,True,,,6.049857704588869,6.050263014933145,2.825696,-2.20139,0.01712553,-0.6414350000000001,6.007876453740763,1.2456088714189775,5.89045904e-07,0.001845054,0.0005,1.06916,0.8691595,0.170245,0.5308405,1.4,0.5881598000000849
slicer_min,sf,125.0,1.2,True,,,5.917194789323974,5.917624889642186,2.75861,-2.1022700000000003,0.008287474,-0.664626,5.837125599457417,1.1684437358409696,5.97510738e-07,0.001657474,0.0005,1.005764,1.205764,0.2067128,0.1942356,1.4,0.6293482999999469
slicer_min,sf,125.0,1.4,True,,,5.8759610921888665,5.876373048843566,2.7682439999999997,-2.13593,0.01297752,-0.645293,5.8167221694802445,1.1224536106269298,5.78888282e-07,0.001608436,0.0005,1.041545,1.041545,0.2112959,0.3584551,1.4,0.5650087999999869
slicer_min,sf,125.0,1.6,True,,,5.836979399301324,5.837372906715019,2.779921,-2.17103,0.01740375,-0.62629,5.7966046800452995,1.0759487042370317,5.59975132e-07,0.001560109,0.0005,1.077874,0.8778741,0.2160239,0.5221259,1.4,0.5728567000001021
slicer_min,fs,0.0,1.2,True,,,7.066954378897944,7.067583499289393,3.833111,-2.93931,8.566318000000001e-05,-0.893891,7.156553878059562,1.4070975623644597,7.52093264e-07,0.001878268,0.0005,1.194302,1.394299,0.2220308,0.005697811,1.399996,0.5941666999999597
slicer_min,fs,0.0,1.4,True,,,7.038645323649048,7.039264105335394,3.8205219999999995,-2.9232299999999998,0.002054068,-0.899344,7.137295514798841,1.3934191162049452,7.4370923e-07,0.001868708,0.0005,1.230821,1.23082,0.2257155,0.1691793,1.4,0.6071421999999984
slicer_min,fs,0.0,1.6,True,,,7.011423716830519,7.012030759248263,3.8122370000000005,-2.91738,0.003917739,-0.898779,7.118407902730713,1.3761276398530615,7.3398456e-07,0.001855873,0.0005,1.264516,1.064516,0.2292152,0.3354838,1.4,0.5744336999998723
slicer_min,fs,27.0,1.2,True,,,6.984118521835878,6.984733751183895,3.819829,-2.93212,7.430543e-05,-0.88778,7.071748053584366,1.3338199619510227,7.33870804e-07,0.001775922,0.0005,1.197632,1.397629,0.2422812,0.002368027,1.399997,0.5723077000000103
slicer_min,fs,27.0,1.4,True,,,6.956867375859912,6.95747272486906,3.807471,-2.91616,0.0020139769999999997,-0.8933209999999999,7.053152354443127,1.3208223339499938,7.2589706e-07,0.001766728,0.0005,1.234486,1.234485,0.2461938,0.1655143,1.4,0.5470067999999628
slicer_min,fs,27.0,1.6,True,,,6.930916423909841,6.93151050474902,3.799443,-2.91057,0.0038301719999999997,-0.892706,7.035077798642036,1.3043958805604072,7.16620618e-07,0.001754513,0.0005,1.268561,1.068561,0.2498779,0.3314388,1.4,0.562035799999876
slicer_min,fs,125.0,1.2,True,,,6.740109089510508,6.740683091362065,3.775569,-2.9104,9.748219e-05,-0.865263,6.822367254820615,1.1234592923212186,6.8047219e-07,0.001484871,0.0005,1.208137,1.408136,0.3126716,-0.0081374,1.399998,0.5743343999999979
slicer_min,fs,125.0,1.4,True,,,6.714315382644212,6.7148804590865625,3.7637849999999995,-2.89445,0.001941841,-0.871277,6.804027694460783,1.1108531754631,6.73234524e-07,0.001474804,0.0005,1.246118,1.246118,0.3173022,0.1538823,1.4,0.5386895000001459
slicer_min,fs,125.0,1.6,True,,,6.69065849004387,6.6912133041754895,3.756456,-2.88945,0.0035850730000000003,-0.870589,6.786790007670064,1.0955118568435394,6.6484962e-07,0.001462661,0.0005,1.2815,1.0815,0.3215403,0.3185,1.4,0.5353996999999708
slicer_max,tt,0.0,1.2,True,,,35.075080110748196,35.12166425329538,12.80334,-9.649280000000001,0.017108520000000002,-3.1711699999999996,35.14892597062696,3.6777838579658866,1.727112878e-05,0.006251958,0.001,1.005592,0.8055921,0.1465503,0.1944079,1.0,0.580434200000127
slicer_max,tt,0.0,1.4,True,,,34.443028339895264,34.485474071950186,12.8391,-9.75368,0.02476239,-3.11018,34.58086486080418,3.5136373338817153,1.62111344e-05,0.006152214,0.001,1.04072,0.6407203,0.1513322,0.3592797,1.0,0.5868735999999899
slicer_max,tt,0.0,1.6,True,,,33.63940015559991,33.67679991201509,12.899899999999999,-9.86509,0.01254366,-3.0473500000000002,33.66244174418468,3.2816759927402956,1.487911882e-05,0.00601569,0.001,1.07532,0.47532,0.1565238,0.52468,1.0,0.5730551999999989
slicer_max,tt,27.0,1.2,True,,,34.34407381768985,34.390021085816755,12.70928,-9.56917,0.01796542,-3.15807,34.42365033054397,3.5161991510626422,1.686307162e-05,0.005914424,0.001,1.001229,0.8012292,0.1598534,0.1987708,1.0,0.5500193999998828
slicer_max,tt,27.0,1.4,True,,,33.7301601080954,33.77200538038103,12.74804,-9.67779,0.02479142,-3.09504,33.86387129009379,3.3548630669804265,1.582180898e-05,0.005814303,0.001,1.036661,0.6366607,0.1648207,0.3633393,1.0,0.5557859000000462
slicer_max,tt,27.0,1.6,True,,,32.933289642683725,32.96999357368771,12.81475,-9.79334,0.008725416,-3.03013,32.924269826702734,3.120531177074755,1.447892736e-05,0.005676266,0.001,1.071747,0.4717469,0.1702419,0.5282531,1.0,0.5784326999998939
slicer_max,tt,125.0,1.2,True,,,32.43125294540606,32.4757813153843,12.42342,-9.33956,0.020982749999999998,-3.1048400000000003,32.53008322314109,3.103873359784484,1.58424306e-05,0.005055794,0.001,0.9869765,0.7869765,0.205185,0.2130235,1.0,0.5416244000000461
slicer_max,tt,125.0,1.4,True,,,31.809485003031995,31.849749548422835,12.46515,-9.45288,0.02420029,-3.03647,31.92709618180428,2.9361862687678753,1.478212732e-05,0.004940479,0.001,1.023045,0.6230449,0.210648,0.3769551,1.0,0.5536717999998473
slicer_max,tt,125.0,1.6,True,,,30.946057850278606,30.980452634044255,12.54826,-9.57221,-0.0108914,-2.96516,30.874576135713454,2.6694397622602692,1.328736892e-05,0.004776924,0.001,1.05959,0.4595903,0.2167766,0.5404097,1.0,0.560606099999859
slicer_max,ss,0.0,1.2,True,,,36.71037652453679,36.77164086438686,14.1583,-10.6935,0.006190495,-3.47102,37.215246998898806,3.78025441352973,1.99845975e-05,0.005900981,0.001,1.070139,0.8701391,0.1705231,0.1298609,1.0,0.5636982999999418
slicer_max,ss,0.0,1.4,True,,,36.239335188764294,36.29663466067206,14.15518,-10.725100000000001,0.01041862,-3.44046,36.771206215271725,3.663731462263065,1.9107775e-05,0.00584539,0.001,1.105418,0.7054177,0.174853,0.2945823,1.0,0.5827653000001192
slicer_max,ss,0.0,1.6,True,,,35.60782683654905,35.6599328916778,14.17697,-10.775599999999999,-0.000183645,-3.40124,36.02657132817282,3.485926078227489,1.79266475e-05,0.005757792,0.001,1.138991,0.5389914,0.1794284,0.4610086,1.0,0.5572070000000622
slicer_max,ss,27.0,1.2,True,,,35.8909949293263,35.95081898060335,14.069130000000001,-10.618500000000001,0.00654655,-3.4572200000000004,36.38360738525513,3.5936181891017362,1.93763395e-05,0.005567013,0.001,1.066688,0.8666884,0.1857017,0.1333116,1.0,0.5635480999999345
slicer_max,ss,27.0,1.4,True,,,35.43484374805761,35.490765702101925,14.06889,-10.6547,0.01011644,-3.4243300000000003,35.947182675607266,3.479380246190917,1.851904216e-05,0.005511051,0.001,1.10226,0.7022598,0.1902305,0.2977402,1.0,0.5801308000000063
slicer_max,ss,27.0,1.6,True,,,34.81194415037619,34.862620866792014,14.09539,-10.7093,-0.0031934299999999997,-3.38287,35.21745578979331,3.3007872827266374,1.733584156e-05,0.005422833,0.001,1.136275,0.5362749,0.1950315,0.4637251,1.0,0.565912199999957
slicer_max,ss,125.0,1.2,True,,,33.66471470422833,33.720568539957,13.78332,-10.3887,0.007870661,-3.40245,34.12646386282605,3.097787834427564,1.772419628e-05,0.004695288,0.001,1.054141,0.8541415,0.2379096,0.1458585,1.0,0.5604164999999739
slicer_max,ss,125.0,1.4,True,,,33.20424303921249,33.25612411291368,13.788699999999999,-10.4344,0.008561024,-3.36288,33.65848892604552,2.978293893756534,1.685957482e-05,0.004626362,0.001,1.090502,0.6905021,0.2430241,0.3094979,1.0,0.5787768999998661
slicer_max,ss,125.0,1.6,True,,,32.5413057874271,32.58736268147881,13.829649999999999,-10.4975,-0.017829,-3.3143,32.90929833861602,2.778176029993888,1.556727236e-05,0.004520667,0.001,1.12598,0.5259799,0.248559,0.4740201,1.0,0.5792928000000757
slicer_max,ff,0.0,1.2,True,,,32.904679950113525,32.93591633586451,11.611930000000001,-8.729709999999999,0.03868797,-2.92091,32.67969673616998,3.40196838669358,1.377219478e-05,0.006555793,0.001,0.9358141,0.7358141,0.1230277,0.2641859,1.0,0.5702903000001243
slicer_max,ff,0.0,1.4,True,,,32.01952076283874,32.04673727669908,11.698459999999999,-8.92376,0.05198224,-2.82668,31.909902305061966,3.1647944202675204,1.25232707e-05,0.006364171,0.001,0.9723812,0.5723812,0.1285975,0.4276188,1.0,0.542682399999876
slicer_max,ff,0.0,1.6,True,,,31.02370789180173,31.04664122783359,11.813509999999999,-9.11318,0.035652119999999995,-2.73598,30.78618831565184,2.86855931862256,1.114132998e-05,0.006139672,0.001,1.010336,0.4103362,0.1347357,0.5896638,1.0,0.5675257000000329
slicer_max,ff,27.0,1.2,True,,,32.32320902073869,32.35447902001366,11.51904,-8.65234,0.04028383,-2.90699,32.11619459849194,3.2791378631758503,1.358849724e-05,0.006226003,0.001,0.9315187,0.7315187,0.1344907,0.2684813,1.0,0.5841401999998652
slicer_max,ff,27.0,1.4,True,,,31.463385645192727,31.490642011450824,11.6074,-8.84848,0.05245456,-2.8113799999999998,31.35860369638453,3.0465748514860214,1.235799916e-05,0.006036539,0.001,0.9683537,0.5683537,0.1402399,0.4316463,1.0,0.5450158000001011
slicer_max,ff,27.0,1.6,True,,,30.472797257979632,30.495654454286715,11.72922,-9.04033,0.030104389999999998,-2.719,30.198655774594698,2.7461774469677787,1.095873458e-05,0.005809582,0.001,1.006799,0.4067992,0.1466102,0.5932008,1.0,0.5684735999998338
slicer_max,ff,125.0,1.2,True,,,30.85135416561725,30.883292997625066,11.25929,-8.45372,0.04559578,-2.85117,30.696879185011497,2.9751631891214627,1.323753588e-05,0.005383579,0.001,0.919559,0.719559,0.1729043,0.280441,1.0,0.5704931999998735
slicer_max,ff,125.0,1.4,True,,,30.015971641724104,30.043717823235063,11.34346,-8.643989999999999,0.05295864,-2.75242,29.917709123728784,2.745246823633183,1.200470628e-05,0.00519374,0.001,0.9567112,0.5567112,0.1790396,0.4432888,1.0,0.5581145000001015
slicer_max,ff,125.0,1.6,True,,,28.958600312502202,28.981262066539173,11.48172,-8.82747,0.0006151405,-2.6548599999999998,28.50108021734655,2.4069431704324034,1.045404464e-05,0.004940584,0.001,0.9963974,0.3963974,0.1860292,0.6036026,1.0,0.47514030000002094
slicer_max,sf,0.0,1.2,True,,,32.41420910621232,32.444609100906376,10.96496,-8.31212,0.03772432,-2.69056,31.978881319798948,3.400584474064723,1.362427976e-05,0.00654532,0.001,0.9205423,0.7205423,0.1226867,0.2794577,1.0,0.39506200000005265
slicer_max,sf,0.0,1.4,True,,,31.514518181365556,31.5409790275561,11.04905,-8.4944,0.04963896,-2.6042899999999998,31.19249986188976,3.1610681709799637,1.237963096e-05,0.006352687,0.001,0.9566293,0.5566293,0.1282037,0.4433707,1.0,0.42987909999988005
slicer_max,sf,0.0,1.6,True,,,30.463939585114822,30.486064159387862,11.16208,-8.67055,0.029525890000000003,-2.52105,29.998475075385247,2.8511814870764076,1.09549647e-05,0.006121032,0.001,0.99425,0.39425,0.1343109,0.60575,1.0,0.5263899999999921
slicer_max,sf,27.0,1.2,True,,,31.84086029921731,31.871310332225473,10.87604,-8.23823,0.039169999999999996,-2.6769700000000003,31.42688276953017,3.2796130351515274,1.344900586e-05,0.006219225,0.001,0.9162399,0.7162399,0.1339698,0.2837601,1.0,0.4908175000000483
slicer_max,sf,27.0,1.4,True,,,30.9621671316465,30.988667320938987,10.96196,-8.42248,0.04994918,-2.58943,30.648570976377655,3.04361804190846,1.22172209e-05,0.006027613,0.001,0.95259,0.55259,0.1396585,0.44741,1.0,0.4280822000000626
slicer_max,sf,27.0,1.6,True,,,29.908306505821297,29.930321836141406,11.081890000000001,-8.60069,0.02339865,-2.50459,29.408249721904138,2.727285995537363,1.076401914e-05,0.005791842,0.001,0.9907197,0.3907197,0.1459975,0.6092803,1.0,0.41746330000000853
slicer_max,sf,125.0,1.2,True,,,30.384515411610057,30.415655031155644,10.62758,-8.048639999999999,0.043951609999999995,-2.6229,30.030686935118382,2.978633601823588,1.311453076e-05,0.00538266,0.001,0.9043922,0.7043922,0.1715335,0.2956078,1.0,0.4773787999999968
slicer_max,sf,125.0,1.4,True,,,29.51988326495153,29.546845258226888,10.70969,-8.22709,0.04983912,-2.5324400000000002,29.22087918289773,2.742614151851958,1.18650316e-05,0.00518868,0.001,0.9410441,0.5410441,0.1775747,0.4589559,1.0,0.4705562999999984
slicer_max,sf,125.0,1.6,True,,,28.369808128421187,28.391477901528855,10.84712,-8.39566,-0.0088366,-2.44263,27.746938919543997,2.3803184230361696,1.021910192e-05,0.00492207,0.001,0.9804993,0.3804993,0.1845301,0.6195007,1.0,0.4571849999999813
slicer_max,fs,0.0,1.2,True,,,37.28561418239642,37.34954774162807,14.983360000000001,-11.3114,0.0036324800000000004,-3.67557,37.988862779516516,3.8911903370143137,2.0373791e-05,0.005935773,0.001,1.089433,0.8894329,0.1765793,0.1105671,1.0,0.4410683999999492
slicer_max,fs,0.0,1.4,True,,,36.868083794266326,36.92832139374752,14.964870000000001,-11.315399999999999,0.006795801,-3.6562200000000002,37.58734958951256,3.788423867547637,1.958531586e-05,0.005894844,0.001,1.124793,0.7247931,0.1806208,0.2752069,1.0,0.48083520000000135
slicer_max,fs,0.0,1.6,True,,,36.30337608208957,36.358698722280174,14.972930000000002,-11.3439,-0.0039762,-3.6250299999999998,36.93695738404576,3.6260338101853935,1.850493616e-05,0.00582286,0.001,1.158076,0.5580758,0.184851,0.4419242,1.0,0.4983378999997967
slicer_max,fs,27.0,1.2,True,,,36.441071973218456,36.503309195404654,14.89403,-11.2366,0.003859158,-3.66129,37.123594675367556,3.692153900125763,1.97098507e-05,0.005593912,0.001,1.086112,0.8861116,0.1923473,0.1138884,1.0,0.44723019999992175
slicer_max,fs,27.0,1.4,True,,,36.03799221730134,36.096605927067166,14.87821,-11.2452,0.006391423,-3.63944,36.72981234990599,3.5917365432643917,1.89416295e-05,0.005552776,0.001,1.121742,0.7217418,0.196583,0.2782582,1.0,0.4517794999999296
slicer_max,fs,27.0,1.6,True,,,35.48283112790705,35.536500466548816,14.890569999999999,-11.277800000000001,-0.00690598,-3.60591,36.095264673284795,3.4290128770239514,1.786303906e-05,0.005480452,0.001,1.15543,0.5554302,0.2010265,0.4445698,1.0,0.47716769999988173
slicer_max,fs,125.0,1.2,True,,,34.11893310786811,34.176368943731106,14.603209999999999,-11.0026,0.004719568,-3.6052999999999997,34.746780120964466,3.156880905220733,1.78746559e-05,0.004692737,0.001,1.073543,0.8735435,0.246945,0.1264565,1.0,0.4762092000000848
slicer_max,fs,125.0,1.4,True,,,33.716717372306036,33.770510851803415,14.5933,-11.021799999999999,0.004474456999999999,-3.57602,34.327998547529624,3.052505174341975,1.710811464e-05,0.004640459,0.001,1.10996,0.7099603,0.2517651,0.2900397,1.0,0.4396523000000343
slicer_max,fs,125.0,1.6,True,,,33.13260943651011,33.18097649639178,14.619489999999999,-11.0637,-0.0209977,-3.53484,33.68457244074646,2.871213159292871,1.594156054e-05,0.004553289,0.001,1.145044,0.5450438,0.2569147,0.4549562,1.0,0.4242251999999098
